Age,Gender,Education Level,Job Title,Years of Experience,Salary
43.0,1,0,44,19.0,152726.0
33.0,0,2,3,9.0,124141.0
26.0,1,0,43,3.0,67556.0
50.0,0,2,158,22.0,182768.0
41.0,1,3,176,15.0,148727.0
29.0,0,0,44,6.0,91903.0
38.0,1,2,168,14.0,147708.0
48.0,0,0,158,21.0,163209.0
31.0,1,2,44,8.0,120288.0
45.0,1,3,176,21.0,170226.0
35.0,0,2,168,11.0,134979.0
42.0,1,0,3,16.0,137489.0
27.0,0,2,44,4.0,83577.0
33.0,1,0,43,9.0,117904.0
36.0,0,2,158,11.0,134482.0
30.0,0,0,168,5.0,100151.0
26.0,1,2,44,3.0,88678.0
45.0,0,3,158,21.0,181285.0
38.0,1,2,176,16.0,154990.0
31.0,0,0,44,7.0,108204.0
42.0,1,2,168,19.0,175684.0
28.0,0,0,3,5.0,77766.0
48.0,1,3,176,24.0,192211.0
36.0,0,2,44,13.0,144647.0
43.0,1,0,158,20.0,162231.0
33.0,0,2,43,9.0,121120.0
26.0,1,0,44,4.0,79652.0
50.0,0,2,168,21.0,177002.0
27.0,1,2,3,5.0,87584.0
38.0,0,0,158,13.0,131860.0
31.0,0,2,44,7.0,108799.0
36.0,1,0,168,13.0,135378.0
45.0,0,2,176,22.0,183530.0
42.0,1,0,3,18.0,150901.0
28.0,0,2,44,4.0,82697.0
36.0,0,2,158,12.0,130356.0
43.0,1,0,44,18.0,152560.0
33.0,0,2,43,9.0,121432.0
26.0,1,0,3,2.0,63789.0
50.0,0,2,168,23.0,183690.0
41.0,1,3,176,16.0,151310.0
29.0,0,0,44,6.0,100358.0
38.0,1,2,168,15.0,148437.0
48.0,0,0,158,22.0,168691.0
28.0,1,0,174,1.0,50000.0
32.0,0,2,106,5.0,100000.0
26.0,1,0,175,2.0,60000.0
33.0,0,2,18,6.0,90000.0
29.0,1,0,42,3.0,70000.0
42.0,1,3,27,12.0,170000.0
36.0,0,2,20,8.0,130000.0
27.0,1,0,174,1.0,50000.0
34.0,0,2,106,7.0,120000.0
29.0,1,0,175,4.0,80000.0
41.0,0,3,129,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,27,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
30.0,0,0,175,4.0,80000.0
29.0,1,0,42,3.0,70000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
28.0,1,2,190,5.0,80000.0
30.0,0,0,69,4.0,60000.0
25.0,1,0,90,2.0,50000.0
45.0,0,2,139,18.0,160000.0
33.0,1,3,30,9.0,120000.0
22.0,0,1,70,0.0,40000.0
36.0,1,0,190,10.0,100000.0
29.0,0,2,135,4.0,75000.0
42.0,1,3,30,16.0,140000.0
27.0,0,0,69,2.0,50000.0
38.0,1,2,139,11.0,110000.0
24.0,0,0,190,1.0,45000.0
31.0,1,1,90,4.0,55000.0
39.0,0,3,30,13.0,130000.0
26.0,1,0,70,2.0,50000.0
32.0,0,2,135,7.0,80000.0
32.0,1,0,90,2.0,45000.0
24.0,0,1,70,1.0,32000.0
45.0,1,3,139,12.0,120000.0
29.0,0,2,190,4.0,65000.0
38.0,1,0,135,8.0,95000.0
27.0,0,2,30,5.0,80000.0
31.0,0,1,69,3.0,38000.0
42.0,1,2,190,10.0,110000.0
26.0,0,0,90,2.0,45000.0
36.0,1,2,135,7.0,89000.0
28.0,1,1,70,1.0,32000.0
33.0,0,0,190,5.0,70000.0
46.0,1,3,30,15.0,150000.0
25.0,0,0,90,1.0,40000.0
37.0,0,2,139,9.0,105000.0
30.0,1,2,190,4.0,65000.0
43.0,0,3,30,14.0,140000.0
34.0,1,0,90,3.0,50000.0
26.0,0,1,70,2.0,35000.0
41.0,1,2,135,11.0,115000.0
29.0,0,2,190,5.0,70000.0
35.0,1,0,190,6.0,80000.0
27.0,0,1,69,1.0,30000.0
40.0,1,3,30,13.0,135000.0
23.0,0,0,90,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,139,12.0,120000.0
28.0,1,2,190,3.0,55000.0
32.0,0,0,90,2.0,45000.0
45.0,1,2,30,14.0,140000.0
26.0,0,0,190,3.0,55000.0
38.0,1,3,139,11.0,115000.0
27.0,0,2,135,4.0,70000.0
33.0,1,1,69,3.0,38000.0
42.0,0,2,30,13.0,135000.0
29.0,1,0,90,2.0,45000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,70,1.0,32000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,190,4.0,65000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,12.0,120000.0
24.0,0,0,90,1.0,40000.0
39.0,1,2,135,9.0,95000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,14.0,140000.0
28.0,1,0,190,3.0,55000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,13.0,135000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
24.0,0,0,190,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,13.0,135000.0
28.0,1,0,190,4.0,65000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,14.0,140000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
24.0,0,0,190,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,13.0,135000.0
28.0,1,0,190,4.0,65000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,14.0,140000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
24.0,0,0,190,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,13.0,135000.0
28.0,1,0,190,4.0,65000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,14.0,140000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
32.0,1,0,90,2.0,45000.0
24.0,0,1,70,1.0,32000.0
45.0,1,3,139,12.0,120000.0
29.0,0,2,190,4.0,65000.0
38.0,1,0,135,8.0,95000.0
27.0,0,2,30,5.0,80000.0
31.0,0,1,69,3.0,38000.0
42.0,1,2,190,10.0,110000.0
26.0,0,0,90,2.0,45000.0
36.0,1,2,135,7.0,89000.0
28.0,1,1,70,1.0,32000.0
33.0,0,0,190,5.0,70000.0
46.0,1,3,30,15.0,150000.0
25.0,0,0,90,1.0,40000.0
37.0,0,2,139,9.0,105000.0
30.0,1,2,190,4.0,65000.0
43.0,0,3,30,14.0,140000.0
34.0,1,0,90,3.0,50000.0
26.0,0,1,70,2.0,35000.0
41.0,1,2,135,11.0,115000.0
29.0,0,2,190,5.0,70000.0
35.0,1,0,190,6.0,80000.0
27.0,0,1,69,1.0,30000.0
40.0,1,3,30,13.0,135000.0
23.0,0,0,90,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,139,12.0,120000.0
28.0,1,2,190,3.0,55000.0
32.0,0,0,90,2.0,45000.0
45.0,1,2,30,14.0,140000.0
26.0,0,0,190,3.0,55000.0
38.0,1,3,139,11.0,115000.0
27.0,0,2,135,4.0,70000.0
33.0,1,1,69,3.0,38000.0
42.0,0,2,30,13.0,135000.0
29.0,1,0,90,2.0,45000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,70,1.0,32000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,190,4.0,65000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,12.0,120000.0
24.0,0,0,90,1.0,40000.0
39.0,1,2,135,9.0,95000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,14.0,140000.0
28.0,1,0,190,3.0,55000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,13.0,135000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
24.0,0,0,190,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,13.0,135000.0
28.0,1,0,190,4.0,65000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,14.0,140000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
24.0,0,0,190,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,13.0,135000.0
28.0,1,0,190,4.0,65000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,14.0,140000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
24.0,0,0,190,1.0,40000.0
39.0,1,2,135,10.0,105000.0
31.0,1,1,70,2.0,35000.0
44.0,0,3,30,13.0,135000.0
28.0,1,0,190,4.0,65000.0
32.0,0,2,139,6.0,80000.0
45.0,1,3,30,14.0,140000.0
26.0,0,0,90,2.0,45000.0
38.0,1,2,135,8.0,95000.0
27.0,0,1,70,1.0,32000.0
33.0,1,0,190,5.0,70000.0
42.0,0,2,30,12.0,120000.0
29.0,1,2,139,4.0,70000.0
36.0,0,2,190,7.0,85000.0
30.0,1,1,69,2.0,33000.0
43.0,0,3,139,15.0,150000.0
34.0,1,0,90,3.0,50000.0
25.0,0,2,70,1.0,32000.0
37.0,1,3,30,11.0,115000.0
28.0,1,0,175,3.0,60000.0
37.0,0,2,96,9.0,100000.0
43.0,1,3,20,15.0,150000.0
31.0,0,0,49,4.0,55000.0
24.0,1,1,82,1.0,30000.0
29.0,0,2,174,5.0,70000.0
35.0,1,0,102,8.0,90000.0
26.0,0,2,94,2.0,40000.0
42.0,1,3,20,12.0,130000.0
34.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
30.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
36.0,0,2,94,8.0,85000.0
31.0,1,0,102,5.0,70000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,13.0,140000.0
34.0,0,0,51,6.0,75000.0
28.0,1,1,82,2.0,35000.0
39.0,0,2,96,10.0,110000.0
31.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
36.0,0,2,94,8.0,85000.0
31.0,1,0,102,5.0,70000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,13.0,140000.0
34.0,0,0,51,6.0,75000.0
28.0,1,1,82,2.0,35000.0
39.0,0,2,96,10.0,110000.0
31.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
36.0,0,2,94,8.0,85000.0
31.0,1,0,102,5.0,70000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,13.0,140000.0
34.0,0,0,51,6.0,75000.0
28.0,1,1,82,2.0,35000.0
39.0,0,2,96,10.0,110000.0
31.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
36.0,0,2,94,8.0,85000.0
31.0,1,0,102,5.0,70000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,13.0,140000.0
34.0,0,0,51,6.0,75000.0
28.0,1,1,82,2.0,35000.0
39.0,0,2,96,10.0,110000.0
31.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
36.0,0,2,94,8.0,85000.0
31.0,1,0,102,5.0,70000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,13.0,140000.0
34.0,0,0,51,6.0,75000.0
28.0,1,1,82,2.0,35000.0
39.0,0,2,96,10.0,110000.0
31.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
36.0,0,2,94,8.0,85000.0
31.0,1,0,102,5.0,70000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,13.0,140000.0
34.0,0,0,51,6.0,75000.0
28.0,1,1,82,2.0,35000.0
39.0,0,2,96,10.0,110000.0
31.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
36.0,0,2,94,8.0,85000.0
31.0,1,0,102,5.0,70000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,13.0,140000.0
34.0,0,0,51,6.0,75000.0
28.0,1,1,82,2.0,35000.0
39.0,0,2,96,10.0,110000.0
31.0,1,0,175,4.0,65000.0
45.0,1,3,20,18.0,180000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,11.0,120000.0
33.0,1,0,102,6.0,75000.0
29.0,0,1,82,1.0,30000.0
44.0,1,3,20,16.0,160000.0
26.0,1,0,174,3.0,60000.0
27.0,1,0,175,3.0,60000.0
38.0,0,2,96,9.0,100000.0
44.0,1,3,20,15.0,150000.0
30.0,0,0,49,4.0,55000.0
23.0,1,1,82,1.0,30000.0
28.0,0,2,174,5.0,70000.0
34.0,1,0,102,8.0,90000.0
25.0,0,2,94,2.0,40000.0
41.0,1,3,20,12.0,130000.0
33.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,35000.0
37.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
27.0,1,0,174,3.0,60000.0
35.0,0,2,94,8.0,85000.0
30.0,1,0,102,5.0,70000.0
26.0,0,2,49,3.0,50000.0
41.0,1,3,20,13.0,140000.0
33.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
27.0,1,0,174,3.0,60000.0
35.0,0,2,94,8.0,85000.0
30.0,1,0,102,5.0,70000.0
26.0,0,2,49,3.0,50000.0
41.0,1,3,20,13.0,140000.0
33.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
27.0,1,0,174,3.0,60000.0
35.0,0,2,94,8.0,85000.0
30.0,1,0,102,5.0,70000.0
26.0,0,2,49,3.0,50000.0
41.0,1,3,20,13.0,140000.0
33.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
